102,12428,12812,12,883,9331,4352,4
102,12608,12953,12,710,9376,4345,4
115,12672,13030,12,736,9440,4435,4
121,12736,13107,12,723,9497,4486,4
121,12793,13177,12,704,9638,4518,4
115,12844,13228,12,672,9728,4563,4
96,12883,13280,12,652,9996,4665,4
89,12908,13331,6,620,10393,4787,4
89,12934,13376,6,601,10995,4908,4
76,12972,13433,6,550,11692,4793,4
64,12844,13484,0,524,12448,4723,4
57,12761,13523,0,486,13062,4748,4
44,12672,13568,0,441,13561,4780,4
51,12576,13612,0,409,14112,4851,4
57,12480,13644,0,371,14572,4928,4
64,12377,13676,0,339,14803,5011,4
83,12294,13715,0,326,14796,5024,4
96,12211,13747,6,326,14521,5017,4
96,12128,13772,6,320,13945,4998,4
108,12032,13792,6,320,13299,5222,4
121,12089,13811,6,313,12608,5382,4
134,12102,13830,6,332,12006,5459,4
147,12121,13843,6,364,11539,5523,4
147,12140,13856,12,384,11033,5574,4
140,12160,13875,12,403,10566,5612,4
140,12179,13900,12,428,10297,5657,4
121,12204,13926,12,428,10105,5702,4
121,12076,13907,6,524,10060,5286,4
121,11795,13804,44,819,10924,4729,4
108,11654,13836,44,787,11225,4300,4
96,11769,14137,44,748,11648,3744,4
76,11731,14214,44,704,11833,3500,4
76,11692,14297,44,652,11993,3244,4
76,11660,14400,44,614,12179,2982,4
76,11648,14496,44,582,12422,2752,4
76,11635,14617,44,550,12768,2508,4
96,11616,14726,44,518,13203,2272,4
108,11750,14892,44,396,13593,2502,4
108,12025,15148,6,76,13248,2873,4
121,12172,15264,6,102,13408,3116,4
134,12070,15110,6,108,13568,3494,4
153,12128,15187,6,115,13888,3564,4
153,12185,15257,6,121,14342,3641,4
160,12230,15308,0,134,14688,3712,4
166,12249,15360,0,140,14918,3756,4
172,12268,15385,0,134,15187,3808,4
172,12294,15417,0,140,15436,3852,4
166,12320,15456,0,134,15648,3891,4
160,12358,15494,0,128,15891,3936,4
160,12377,15532,0,108,16147,3974,4
166,12396,15571,0,115,16320,4006,4
160,12416,15609,6,115,16588,4025,4
160,12428,15641,6,121,16768,4051,4
160,12448,15673,6,102,17024,4070,4
153,12473,15718,6,96,17363,4089,4
147,12505,15756,12,89,17606,4102,4
140,12524,15795,12,83,17817,4115,4
134,12544,15814,12,83,18054,4121,4
147,12563,15833,12,70,18214,4096,4
140,12588,15852,12,64,18400,4083,4
134,12608,15872,12,57,18592,4083,4
140,12620,15878,6,57,18777,4089,4
147,12640,15891,6,64,19008,4089,4
147,12659,15910,6,64,19187,4083,4
147,12672,15916,6,57,19372,4076,4
160,12691,15923,0,64,19526,4070,4
179,12710,15929,6,83,19654,4070,4
192,12729,15942,6,83,19820,4064,4
192,12742,15948,6,96,19968,4083,4
211,12768,15955,6,102,20166,4089,4
224,12780,15961,6,102,20268,4102,4
224,12793,15974,6,102,20435,4115,4
217,12800,15987,6,115,20492,4121,4
224,12812,15987,12,115,20620,4140,4
236,12819,16000,12,128,20684,4166,4
236,12825,16012,12,140,20780,4179,4
230,12832,16025,6,134,20806,4192,4
236,12838,16019,6,134,20883,4211,4
249,12844,16019,6,134,20908,4217,4
262,12832,16019,6,147,20934,4230,4
268,12838,16019,12,179,20953,4224,4
288,12844,16019,19,179,20934,4224,4
313,12851,16019,25,172,20940,4224,4
320,12851,16025,19,179,20947,4217,4
332,12857,16032,19,198,20947,4204,4
339,12857,16038,19,192,20953,4204,4
345,12857,16044,19,204,20960,4198,4
352,12864,16064,19,211,20960,4198,4
352,12864,16089,19,243,20960,4204,4
345,12876,16102,19,243,20960,4204,4
345,12883,16121,12,211,20972,4185,4
326,12908,16140,12,204,20998,4064,4
313,12934,16166,44,211,20998,3948,4
313,12940,16204,83,243,20998,3859,4
300,12953,16230,128,243,20992,3763,4
307,12966,16249,153,294,20992,3667,4
300,12979,16256,204,313,20985,3571,4
294,12985,16281,249,384,20985,3481,4
288,12992,16294,275,422,20985,3404,4
294,12985,16313,300,486,20985,3321,4
